band_num,band_age,Color Band,d_banded,tail,tars,mass,wing,sex,fm_site,species
259082523,AHY,"w,p/a",5/22/09,,17.76,11.2,53,M,Newberry,HOWR
241137303,AHY,"r/pk,a",5/22/09,,27.5,36.4,93,M,Barnes,GRCA
259082505,AHY,"a/y,o",5/15/09,,15.6,10.2,63,M,Schless,CACH
241137207,AHY,"bu/pk,a",5/15/09,,24.1,42.9,92,M,Schless,NOCA
225180712,AHY,"a,w/bk",5/27/06,,28.36,39,93,M,Tate,GRCA
228169427,AHY,"o/a,g",7/2/07,,21,19.5,57,F,Newberry,CARW
225180495,AHY,"a/r,p",6/20/07,,22.855,20.9,60.5,F,"Miller, P.",CARW
74229175,AHY,"pk,a/w",7/2/08,,33.35,75.4,126,M,Sturtevant,AMRO
251004207,AHY,"a,bu/w",6/14/07,,16.2,10.7,61,F,Gardiner,CACH
225180751,AHY,"a/r, o/db",7/4/06,,27.39,36.4,87,M,Colston,GRCA
186138593,AHY,"y/y, a",6/18/04,,22.03,22.2,63,F,RCP - SMBC,SOSP
189187400,AHY,"o/a,bk",6/21/04,,25.39,42.8,94,M,Gardiner,NOCA
180109699,HY,"w,p/a",9/18/02,,23.62,41.3,86.5,U,Barbour,NOCA
199146196,AHY,"w/a,pk",7/8/08,,27.835,35.05,89.5,M,La Force,GRCA
251003824,HY,"a/w,bu",6/22/08,49,15.085,9.1,59,F,Fisher,CACH
228169497,AHY,"r,a/pk",7/16/08,,21.4,20,66.5,M,Boone,SOSP
230156837,AHY,"a, R",6/25/08,,29.695,38.3,90,M,"Campbell, R.",GRCA
225180301,AHY,"y,a/y",6/20/08,,22.51,20.95,61.25,M,Beal,CARW
246022943,AHY,"a,p/bu",6/5/08,,16.09,10.95,51.75,M,Hitchcock,HOWR
199146164,AHY,"p,bk/a",7/23/07,,22.43,37.53333333,87,F,Zambotti,NOCA
234129603,AHY,"r, a/bk",7/22/08,,20.96666667,19.55,61.16666667,M,Reitsma,SOSP
230156548,AHY,"o/a,w/bu",7/2/08,,27.82,43.06666667,89,F,Gaetano,GRCA
230156845,AHY,"a, bu/r",6/27/08,,24.83333333,44.7,94.83333333,M,"Jacobs, A.",NOCA
251004220,AHY,"Bu,a/g",7/18/07,,18.21,11.66666667,49.66666667,M,Burns,HOWR
230156012,AHY,"R/A,G",6/20/07,,24.46333333,42.16666667,95.83333333,M,"Wright, V.",NOCA
244114225,AHY,"g/a,o",7/30/09,,22.325,21.75,60,M,Rohrbach,CARW
259082457,AHY,"a/w,y",7/26/09,,15.945,9.55,61.75,U,"Young, K.",CACH
79117220,ASY,"o/g,a",7/25/09,,28.055,36.9,95.25,M,Sargeant,GRCA
244115046,AHY,"a/pk,y",7/23/09,,21.83,20.5,66.5,M,Marra-New,SOSP
259082450,HY,"W,P/a",7/21/09,,16.14,10.25,60,M,Sheehan,CACH
244114154,AHY,"w,pk/a",7/20/09,,22.575,20.9,64.25,M,McComas,SOSP
244114048,AHY,"a/bu,pk",7/16/09,,22.09,21.5,68,M,Watson,SOSP
244115039,AHY,"p,o/a",7/15/09,,22.765,21.4,60.5,M,Carl,CARW
241137782,AHY,"bu,a/bu",7/15/09,,26.785,35.65,89,M,Carl,GRCA
244113741,AHY,"a,p/pk",7/14/09,,22.18,21.7,71,M,Hawn,SOSP
241137431,AHY,"y,o/a",7/14/09,,25.245,42.85,92.5,M,Wiebe,NOCA
241137424,AHY,"a,bk/o",7/13/09,,22.69,42.15,92.5,M,"Williams, Teresa",NOCA
259082581,AHY,"a,p/g",7/11/09,,16.04,10.05,58.5,F,Mullori,CACH
259082580,AHY,"bu,a/o",7/11/09,,15.235,9.3,59.75,F,Mullori,CACH
244114146,AHY,"a,g/y",7/11/09,,22.75,21.6,60.25,F,Vossler,CARW
241115036,AHY,"a/pk,bu",7/10/09,,20.85,22.25,64.25,M,Egge,SOSP
244114142,AHY,"A,-",7/8/09,,22.875,20.95,59.5,F,Whitehead,CARW
244114141,AHY,"g,a/bu",7/7/09,,22.205,21,61.5,M,Pickering Creek,CARW
244114045,AHY,"g/a,pk",7/6/09,,22.645,21.6,64.75,M,Morrissey,SOSP
244113735,AHY,"p/a,p",7/2/09,,21.905,21.4,58.5,M,"Campbell, L.",CARW
244114128,AHY,"LB/a,y",6/26/09,,22.08,22.15,68.5,M,Ontario House,SOSP
241137370,AHY,"a/r,w",6/26/09,,28.325,34,89,M,Ontario House,GRCA
241137287,AHY,"w/a,o",6/24/09,,27.355,34.6,90,M,Mazur,GRCA
241137141,AHY,"o/a,pk",6/24/09,,26.365,33.8,91.5,M,Gaetano,GRCA
259082609,AHY,"g/a,p",6/23/09,,17.645,11.05,52,M,Blockstein,HOWR
259082553,HY,"r/r,a",6/22/09,,14.875,9.1,56.75,M,DeLucia-Goldstein,CACH
259032307,AHY,"bk/w,a",6/22/09,,16.92,10.5,51,M,Salo,HOWR
244114030,AHY,"pk,bu/a",6/22/09,,21.44,21.7,64,M,DeLucia-Goldstein,SOSP
259082603,HY,"a,bu/y",6/16/09,,16.715,9.25,61.5,F,Mann,CACH
244115024,AHY,"r/a,bk",6/16/09,,24.2,21.45,60.5,M,Mann,CARW
241137739,AHY,"a/r,o",6/16/09,,26.225,38.95,92.5,F,Mann,NOCA
259082414,HY,"w/bk,a",6/15/09,,15.62,10.5,63.75,U,"Wright, V.",CACH
259082217,AHY,"pk/a,y",6/14/09,,16.27,10.9,64.25,M,Evans,CACH
259082214,AHY,"pk,y/a",6/12/09,,15.385,9.7,58.5,F,Gochnour,CACH
244113710,AHY,"r,pu/a",6/11/09,,20.06,19.8,63,M,Odell,CARW
241137267,AHY,"pk/bk,a",6/11/09,,26.16,35.8,89.75,M,Jackson,GRCA
241137324,AHY,"a/o,P",6/10/09,,28.21,36.35,91,M,Gardiner,GRCA
241137726,AHY,"o/a,g",6/8/09,,24.92,44.2,96,M,Kinder Farm Park,NOCA
241137316,AHY,"r,r/a",6/6/09,,25.34,42.55,95.5,M,"Galloway, T.",NOCA
241137723,AHY,"A/P,BK",6/3/09,,22.64,39.75,92.25,M,Taylor Elementary,NOCA
244115012,AHY,"bu,r/a",5/30/09,,22.73,20.85,64.75,M,Fisher,SOSP
241137710,AHY,"o/r,a",5/28/09,,24.89,46.55,93,F,Assmann,NOCA
241137232,AHY,"r,a/bu",5/27/09,,24.94,45.65,90.5,F,Brennan,NOCA
241137228,AHY,"o,o/a",5/25/09,,23.59,46.15,91.25,F,Burdett,NOCA
241137221,AHY,"pk,w/a",5/19/09,,23.92,43.65,90,F,Mosmiller,NOCA
241137214,AHY,"P,A/p",5/16/09,,28.055,34.95,91.75,M,"Jacobs, S.",GRCA
241137204,AHY,"y/pk,a",5/15/09,,24.385,46.75,88.5,F,Schless,NOCA
254062888,AHY,"p/p,a",5/12/09,,15.005,10,60.25,M,"Campbell, G.",CACH
251004327,HY,"a,bu/r",7/14/07,,15.35666667,9.466666667,59.66666667,U,Padovano,CACH
228169439,AHY,"g/p,a",7/11/07,,22.10666667,21.6,59.66666667,M,Burdett,CARW
251003845,HY,"p,a/g",7/25/08,,16.775,10.05,50.5,M,Mutryn - New,HOWR
234130144,AHY,"a, w/pk",7/21/08,,21.895,20.1,65,M,Foose,SOSP
230156536,HY,"a,bk/bu",7/21/08,,25.885,48.35,93,M,Assmann,NOCA
230156546,AHY,"w/a,bk/o",7/11/08,,28.555,37.15,96,M,Briggs,GRCA
234130019,AHY,"r,p/a",7/9/08,,22.11,19.6,68,M,Gery,SOSP
225180315,AHY,"bu,o/a",7/8/08,,22.1,20.75,66.5,M,La Force,SOSP
234130135,AHY,"y/a,R",7/7/08,,21.84,21.9,64.75,M,Kaminsky,SOSP
225180307,AHY,"g/a,w",7/1/08,,21.63,20.85,61.5,F,Davis-Holland,SOSP
234130301,AHY,"g,a/pk",6/13/08,,22.86,23.2,66.25,M,Fary,SOSP
246022730,AHY,"a,r/w",6/9/08,,16.63,10.75,62,M,Schilling,CACH
246022728,AHY,"bk,bu/al",6/9/08,,16.33,10.9,62.5,M,Schilling,CACH
199121142,AHY,"r/a,r",7/12/07,,27.93,34.8,94.5,M,McDonough,GRCA
230156020,AHY,"g/bu,a",7/2/07,,24.58,,89,F,"Jacobs, S.",NOCA
226138487,AHY,"pk/w,a",5/14/10,,21.45,24.1,65,F,Barnes,SOSP
228169414,AHY,"r,a/o",6/21/07,,21.145,20.3,66.5,M,Jackson,SOSP
254062885,AHY,"bk/a,o",5/13/09,,14.78,9,58,F,Stewart,CACH
127242403,AHY,"A,O/O",5/2/09,,,53.5,126,M,RCP _ Edzoocation,AMRO
230155994,AHY,"a,p/y",7/27/08,,21.19,36.2,89.5,F,"Young, K.",NOCA
259082602,HY,"bu,bu/a",6/16/09,,16.855,9,59,M,Mann,CACH
244196336,AHY,"o,a/g",8/4/10,,21.32,20.7,60,M,Wikar,CARW
244196335,HY,"a/p,g",8/4/10,,21.89,19.8,56,U,Wikar,CARW
242111700,AHY,"a,p/bu",8/4/10,,24.43,43.8,93,F,Wikar,NOCA
242111699,HY,"bk,bk/a",8/4/10,,24.01,43,86,U,Wikar,NOCA
NB,AHY,"pk,pk",8/4/10,,23.6,42.1,89,F,Wikar,NOCA
259083188,AHY,"a/bk,g",7/28/10,,16.61,11.5,51,M,"Williams, P.",HOWR
259083034,U,"r/w,a",7/28/10,,15.42,9.9,60.5,U,"Williams, R.",CACH
259083033,U,"g,a/bk",7/28/10,,15.67,10,62,U,"Williams, R.",CACH
242111800,AHY,"pu,bu/a",7/28/10,,28.58,43.2,89,F,"Williams, P.",GRCA
242111799,HY,"a,o/r",7/28/10,,27.2,37,84,U,"Williams, P.",GRCA
242111798,HY,"bk/a,pu",7/28/10,,23.46,39.4,83.5,U,"Williams, P.",NOCA
242111797,HY,"o/y,a",7/28/10,,26.78,35.9,90,U,"Williams, P.",GRCA
242111796,AHY,"r,bu/a",7/28/10,,25.87,47.4,97,M,"Williams, P.",NOCA
242111741,AHY,"a,bk/y",7/28/10,,25.99,32.2,90,M,"Williams, P.",GRCA
242111479,AHY,"g,y/a",7/28/10,,27.98,33.5,90,M,"Williams, R.",GRCA
242111478,AHY,"g/a,o",7/28/10,,24.88,39,90.5,M,"Williams, R.",NOCA
242111477,AHY,"r,w/a",7/28/10,,27.54,33.2,93,U,"Williams, R.",GRCA
234129382,AHY,"a/w,r",7/28/10,,21.76,21.9,65,U,"Williams, R.",SOSP
234129381,HY,"o,a/r",7/28/10,,20.98,19.8,62.5,U,"Williams, R.",SOSP
234129380,AHY,"o,a/bk",7/28/10,,21.33,19.5,64.5,M,"Williams, R.",SOSP
234129379,HY,"pk/y,a",7/28/10,,20.28,17,53.5,U,"Williams, R.",CARW
234129378,HY,"p,bu/a",7/28/10,,22.04,19.1,58,U,"Williams, R.",CARW
261037350`,HY,"pk,a",7/27/10,,15.31,,58,U,"Campbell, R.",CACH
261037353,HY,"bu,a",7/27/10,,,9.2,61.5,U,"Campbell, R.",CACH
261037351,HY,"p,a",7/27/10,,16.05,9.9,62,U,"Campbell, R.",CACH
259083032,HY,"w,a/y",7/27/10,,15.64,9.7,60,U,Pickering Creek,CACH
259083031,HY,"r/p,a",7/27/10,,16.78,10.3,64.5,U,Pickering Creek,CACH
244196333,AHY,"a,w/w",7/27/10,,21.48,17.7,61.5,F,"Campbell, R.",CARW
244196332,AHY,"a/bk,g",7/27/10,,21.93,19.8,63.5,F,"Campbell, R.",CARW
242111698,HY,"w/g,bu/a",7/27/10,,23.38,37.8,89,U,"Campbell, R.",NOCA
242111697,AHY,"y/y,a",7/27/10,,27.2,,85,M,"Campbell, R.",GRCA
242111696,AHY,"bu/y,y/a",7/27/10,,23.36,42.2,92.5,F,"Campbell, R.",NOCA
242111695,AHY,"y/y,y/a",7/27/10,,24.43,40.1,90.5,M,"Campbell, R.",NOCA
242111694,AHY,"bu/bu,bu/a",7/27/10,,23.12,36.3,90,F,"Campbell, R.",NOCA
242111693,HY,"w/w,w/a",7/27/10,,23.47,39.2,87,M,"Campbell, R.",NOCA
242111692,HY,"bk/bk,bk/a",7/27/10,,23.53,40,85,U,"Campbell, R.",NOCA
242111691,AHY,"bk,a/y",7/27/10,,28.5,33.6,87,M,"Campbell, R.",GRCA
242111690,HY,"a,o/o",7/27/10,,27.29,34.4,91.5,U,"Campbell, R.",GRCA
242111689,AHY,"a/g,r",7/27/10,,27.94,34.5,92,F,"Campbell, R.",GRCA
242111688,HY,"y,a/pk",7/27/10,,23.69,38.8,87.5,U,"Campbell, R.",NOCA
242111687,AHY,"r/y,a",7/27/10,,24.75,42.8,96,M,"Campbell, R.",NOCA
242111686,HY,"o/bk,a",7/27/10,,,35.3,88,U,"Campbell, R.",NOCA
242111565,AHY,"a,bk/y",7/27/10,,28.14,37.5,91,M,Wolf-Branigin,GRCA
242111564,AHY,"a,p/bk",7/27/10,,24.42,44.9,89,F,Wolf-Branigin,NOCA
242111476,AHY,"w/r,a",7/27/10,,24.12,43.1,95,F,Pickering Creek,NOCA
242111475,AHY,"bu,a/y",7/27/10,,25.28,47.7,94,M,Pickering Creek,NOCA
242111474,AHY,"a/w,bk",7/27/10,,24.46,40,90,M,Pickering Creek,NOCA
225180391,AHY,"p,w/a",7/27/10,,20.66,19.3,62,M,Wolf-Branigin,SOSP
225180390,AHY,"pk/a,bk",7/27/10,,22.12,18.5,62,F,Wolf-Branigin,SOSP
74229482,HY,"o/o,o/a",7/27/10,,34.92,81.1,129,U,"Campbell, R.",AMRO
74229481,HY,"g/g,g/a",7/27/10,,32.34,72.2,130.5,U,"Campbell, R.",AMRO
74229480,HY,"p,bu/a",7/27/10,,32.37,78,125,U,"Campbell, R.",AMRO
74229479,AHY,"bk/w,o/a",7/27/10,,33.09,76.3,115,F,"Campbell, R.",AMRO
259083187,AHY,"G,A/bk",7/26/10,,17.04,11.2,49.5,M,Causey,HOWR
259083186,AHY,"A,Bk/Bk",7/26/10,42,16.5,11.3,49.5,F,Causey,HOWR
244196446,AHY,"o,A/Bu",7/26/10,,21.09,20.8,60,U,Causey,CARW
242111795,AHY,"w/r,A",7/26/10,,29.52,37,91,M,Causey,GRCA
242111794,AHY,"A/W,Pu",7/26/10,,22.8,46.3,92,F,Causey,NOCA
242111793,HY,"G,Pu/A",7/26/10,,28.6,38.1,89,U,Causey,GRCA
242111563,AHY,"a/r,o",7/26/10,,26.9,30.3,89,M,Raun,GRCA
225180388,AHY,"bu/a,pk",7/26/10,,22.2,22.1,67,M,Raun,SOSP
259083185,HY,"y,w/a",7/24/10,,15.1,9.2,58,U,Mosmiller,CACH
259083184,AHY,"O,Bk/A",7/24/10,,17.42,11.3,51,M,Mosmiller,HOWR
259083183,AHY,"o/a,bk",7/23/10,,17.03,10.3,50.5,M,Waples Mill Elementary,HOWR
246022977,HY,"bk,w/a",7/23/10,,15.25,9.8,61,U,Cahalan,CACH
242111792,AHY,"a,g/y",7/23/10,,24.63,45.5,89,F,Waples Mill Elementary,NOCA
242111791,AHY,"bu/g,a",7/23/10,,24.36,45.8,90,F,Waples Mill Elementary,NOCA
242111790,AHY,"g/r,a",7/23/10,,23.11,40.3,93,M,Waples Mill Elementary,NOCA
242111562,AHY,"y,bu/a",7/23/10,,27.75,33.4,91,M,Cahalan,GRCA
242111561,HY,"bu/pu,a",7/23/10,,27.11,34.9,91,U,Cahalan,GRCA
242111560,AHY,"a/r,p",7/23/10,,22.79,44.2,89,F,Cahalan,NOCA
225180386,HY,"bk,a/bk",7/23/10,,21.71,19.5,62,U,Cahalan,CARW
225180384,AHY,"y/a,g",7/23/10,,19.65,21.4,57,F,Cahalan,CARW
127243132,AHY,"pk,a/g",7/23/10,,32.19,74.3,125,M,Waples Mill Elementary,AMRO
259083182,AHY,"G,Bk/A",7/22/10,,17.07,11,50,M,Gomes,HOWR
244196445,HY,"r/a,g",7/22/10,,21.66,20.3,59,U,Gomes,CARW
259083181,HY,"pu,a/o",7/21/10,,15.93,10.1,64,U,Brennan,CACH
259083180,HY,"r/a,g",7/21/10,,15.92,10.3,60,U,Brennan,CACH
244196444,AHY,"a/o,w",7/21/10,,23,20.7,61,M,Brennan,CARW
244196443,AHY,"a,y/g",7/21/10,,21.31,21.1,65,M,Brennan,SOSP
244196331,AHY,"w,a/bk",7/21/10,,20.91,17.8,56.8,F,Briggs,CARW
242111789,AHY,"y/bk,a",7/21/10,,25.32,45.1,96,M,Brennan,NOCA
242111788,AHY,"a,bk/bu",7/21/10,109,24.56,43.1,90,F,Brennan,NOCA
242111684,AHY,"o,a/p",7/21/10,,28.92,35.5,90,M,Briggs,GRCA
242111683,HY,"a,w/o",7/21/10,,29.21,35.5,88,U,Briggs,GRCA
242111559,AHY,"p,w/a",7/21/10,,23.44,43.7,89,F,Pirozzi,NOCA
242111558,HY,"w,y/a",7/21/10,,27.97,33,89,U,Pirozzi,GRCA
225180383,AHY,"pk,pk/a",7/21/10,,21.37,21.7,66,M,Pirozzi,SOSP
261037349,AHY,"bu,a/y",7/20/10,,17.1,10.8,50,M,Korrell,HOWR
261037348,AHY,"o/a,y",7/20/10,,16.76,11.8,50,F,Korrell,HOWR
246022976,HY,"a,bu/bu",7/20/10,,15.44,8.8,60,U,Griffin,CACH
246022975,AHY,"a,o/r",7/20/10,,15.84,10.8,62,M,Griffin,CACH
244196442,AHY,"a,w/pu",7/20/10,,20.6,23.4,63,F,Ontario House,SOSP
244196441,AHY,"a/bk,bu",7/20/10,,21.84,21.2,63,F,Ontario House,SOSP
244196440,AHY,"A,r/g",7/20/10,,21.43,21.1,66,M,Ontario House,SOSP
242111787,HY,"bu,w/a",7/20/10,,27.59,33.2,85.5,U,Ontario House,GRCA
242111786,AHY,"y/bk,a",7/20/10,,24.08,43.3,97,M,Ontario House,NOCA
242111682,AHY,"o/a,pu",7/20/10,,27.34,42.8,90,F,Korrell,GRCA
242111681,AHY,"w,w/a",7/20/10,,27.03,39.5,89,F,Korrell,GRCA
242111680,HY,"o/r,a",7/20/10,,26.65,33.6,88,U,Korrell,GRCA
242111679,AHY,"BK/A,R",7/20/10,,27.69,36.7,91.5,F,Korrell,GRCA
242111678,AHY,"a/o,bu",7/20/10,,27.47,38.7,89,F,Korrell,GRCA
242111677,HY,"bu,a/pk",7/20/10,,24.76,38.8,88,U,Korrell,NOCA
242111676,HY,"a,r/pk",7/20/10,,23.72,42,87.5,U,Korrell,NOCA
242111557,AHY,"o/w,a",7/20/10,,22.13,41.6,89,F,Griffin,NOCA
242111556,HY,"a/bu,bk",7/20/10,,27.44,34.1,89,U,Griffin,GRCA
242111473,AHY,"a/g,p",7/20/10,,24.33,42.1,90,M,Andrews,NOCA
234129377,HY,"pk,a/r",7/20/10,,21.42,19.5,59,U,Andrews,CARW
225180382,AHY,"y/a,o",7/20/10,,22.91,20.4,62,F,Griffin,CARW
127243131,HY,"pk,y/a",7/20/10,,32.45,68.3,125.5,U,Ontario House,AMRO
259083030,AHY,"bk/r,a",7/17/10,,16.52,9.7,50,M,McDonough,HOWR
242111472,AHY,"a/o,y",7/17/10,,24.99,42.5,93.5,M,McDonough,NOCA
234129376,HY,"bk/bu,a",7/17/10,,22.51,20.1,60,U,McDonough,CARW
234129375,HY,"pk/a,p",7/17/10,,21.97,19.9,57,U,McDonough,CARW
129264267,AHY,"w/a,pk",7/17/10,,34.9,72.9,127,M,McDonough,AMRO
259083179,AHY,"A,G/Bk",7/16/10,,16.24,11.2,48.5,F,Hitchcock,HOWR
259083029,AHY,"w,w/a",7/16/10,,15.74,10,64,U,Megonigal,CACH
259083028,HY,"g,a/y",7/16/10,,15.33,8.6,56.5,U,Megonigal,CACH
259083027,HY,"a/p,bk",7/16/10,,16.2,10.1,62,U,Megonigal,CACH
244196437,AHY,"a,bu/y",7/16/10,,21.39,21.8,60,M,Hitchcock,CARW
244196436,HY,"A/G,W",7/16/10,,19.91,18.5,58,U,Hitchcock,CARW
242111785,AHY,"a,o/P",7/16/10,,27.46,37.2,90,M,Hitchcock,GRCA
242111784,AHY,"y/a,pu",7/16/10,,22.95,43.6,91,F,Hitchcock,NOCA
242111783,HY,"bu/w,a",7/16/10,,23.42,39,89.5,U,Hitchcock,NOCA
242111555,AHY,"y,a/w",7/16/10,,27.31,33.4,87,M,Blanchard,GRCA
242111554,AHY,"bu,a/w",7/16/10,,23.69,42.5,89,F,Blanchard,NOCA
242111553,AHY,"w,a/bk",7/16/10,,27.63,33.8,88,F,Blanchard,GRCA
234129374,AHY,"g,r/a",7/16/10,,22.53,21.9,61,M,Megonigal,CARW
225180381,AHY,"bk/a,r",7/16/10,,22.21,21.4,64,M,Blanchard,CARW
225180380,AHY,"a/w,bu",7/16/10,,20.84,17.2,59,F,Blanchard,CARW
261037347,AHY,"a,r",7/15/10,,16.14,10,50.5,M,Burns,HOWR
261037346,AHY,"a,p",7/15/10,,17.57,12.4,50,F,Burns,HOWR
261037345,HY,"o,p/a",7/15/10,,15.17,9.1,59,U,Burns,CACH
261037344,HY,"g/a,o",7/15/10,,16.65,9,48.5,U,Burns,HOWR
261037343,AHY,"w,a/w",7/15/10,,16.64,10.9,48,F,Burns,HOWR
246022974,AHY,"a/r,p",7/15/10,,17.04,10.1,52,M,Daniels - New,HOWR
246022973,U,"a,g/bk",7/15/10,,15.77,10.1,61,U,Daniels - New,CACH
242111552,AHY,"a/r,y",7/15/10,,29.03,35.1,91,M,Daniels - New,GRCA
242111551,AHY,"a,bu/o",7/15/10,,24.99,47.2,92,M,Daniels - New,NOCA
242111550,AHY,"r/w,a",7/15/10,,23.51,41,94,M,Daniels - New,NOCA
225180379,HY,"o,a/y",7/15/10,,19.78,15.7,55,U,Daniels - New,CARW
225180377,AHY,"bu,a/w",7/15/10,,21.62,20.9,62,F,Daniels - New,CARW
127243029,AHY,"a,bu/pk",7/15/10,,35.05,77.3,132,M,Daniels - New,AMRO
259083178,HY,"bu/r,a",7/14/10,,15.81,9.8,61,U,"Galloway, T.",CACH
259083177,HY,"y/a,y",7/14/10,,15.07,8.4,58,U,"Galloway, T.",CACH
259083176,HY,"bk,o/a",7/14/10,,15.65,10,65,U,"Galloway, T.",CACH
259083175,AHY,"a,y/g",7/14/10,,17.36,,51,M,"Galloway, T.",HOWR
259083026,HY,"a/p,r",7/14/10,,16.73,10.4,48,U,Vossler,HOWR
259083025,HY,"y/a,p",7/14/10,,15.42,9.7,60,U,Vossler,CACH
259083024,AHY,"a,w/w",7/14/10,,15.29,9.4,60.5,M,Vossler,CACH
244196439,HY,"bk/a,bk",7/14/10,,21.75,19,58.5,U,"Galloway, T.",CARW
244196438,AHY,"pu,w/a",7/14/10,,21.75,20.5,62,U,"Galloway, T.",CARW
244196330,AHY,"bu/a,bu",7/14/10,,21.2,16.4,62,F,Gery,SOSP
244196329,AHY,"a/g,w",7/14/10,,21.41,20.8,69,M,Gery,SOSP
242111782,AHY,"a,bk/o",7/14/10,,23.32,44.5,91,F,"Galloway, T.",NOCA
242111781,HY,"a,bu/pu",7/14/10,,24.75,43.9,86,U,"Galloway, T.",NOCA
242111780,AHY,"a/p,p",7/14/10,,23.93,41.5,91,M,"Galloway, T.",NOCA
242111779,AHY,"g/bk,a",7/14/10,,24.7,45,92,M,"Galloway, T.",NOCA
242111471,AHY,"a/bk,bk",7/14/10,,24.71,38.4,88.5,F,Vossler,NOCA
242111470,HY,"a/bk,w",7/14/10,,27.67,32.4,86,U,Vossler,GRCA
234129373,HY,"o,bu/a",7/14/10,,20.88,18.3,57.5,U,Vossler,CARW
234129372,HY,"pk/g,a",7/14/10,,22.06,19.7,58,U,Vossler,CARW
234129371,AHY,"a/w,o",7/14/10,,21.87,20.6,65,M,Vossler,SOSP
127243130,HY,"Pk,A/r",7/14/10,,32.32,72,123,U,"Galloway, T.",AMRO
259083173,HY,"pu/g,a",7/13/10,,16.71,10.1,61,U,Hamill,CACH
259083023,HY,"a/w,g",7/13/10,,15.43,9.4,59,U,Trautwein,CACH
246022972,AHY,"p/bk,a",7/13/10,,14.65,9.4,60,F,Beal,CACH
246022971,U,"w/a,o",7/13/10,,15.48,10.5,61,U,Beal,CACH
246022970,HY,"a,bu/g",7/13/10,,15.74,9.5,62,U,Beal,CACH
244196435,AHY,"y,w/a",7/13/10,,22.38,20.7,60,U,Hamill,CARW
244139328,AHY,"g/g,a",7/13/10,,20.52,17.2,57,M,"Jacobs, A.",CARW
244139327,AHY,"bk,w/a",7/13/10,,22.47,20.6,63,F,"Jacobs, A.",CARW
242111674,AHY,"a/y,r/y",7/13/10,,26.82,32,89,M,"Jacobs, A.",GRCA
242111673,AHY,"w/w,a/w",7/13/10,,28.94,37.6,92.5,M,"Jacobs, A.",GRCA
242111672,AHY,"A/R,R/R",7/13/10,,28.05,34.2,88,M,"Jacobs, A.",GRCA
242111671,AHY,"a,r/g",7/13/10,,24.54,39.7,91,F,"Jacobs, A.",NOCA
242111548,AHY,"p,y/a",7/13/10,,24.15,51.7,92,F,Beal,NOCA
242111469,AHY,"g/a,w",7/13/10,101.5,27.05,35.1,95,M,Trautwein,GRCA
242111468,AHY,"p/bu,a",7/13/10,,25.25,42.9,97,M,Trautwein,NOCA
242111467,AHY,"bk/a,g",7/13/10,,23.3,43.7,90,F,Trautwein,NOCA
234129370,AHY,"a,p/y",7/13/10,,21.13,18.4,65,M,Trautwein,SOSP
234129369,AHY,"bk,a/g",7/13/10,,22.63,21.8,61.5,U,Trautwein,CARW
259083172,AHY,"a/bk,bk",7/12/10,,17.65,11.2,52,F,Hunter,HOWR
246022967,HY,"w,a/o",7/12/10,,15.68,10.4,62,U,Schless,CACH
244196434,U,"w,o/a",7/12/10,51,22.02,19.8,59,U,Hunter,CARW
244114695,AHY,"o,a/w",7/12/10,66,21.88,20.1,63,M,Hunter,SOSP
242111778,HY,"bk,a/bk",7/12/10,,27.2,35.7,85,U,Hunter,GRCA
242111777,HY,"bk,w/a",7/12/10,,27.52,32.7,85,U,Hunter,GRCA
242111776,HY,"pu/a,w",7/12/10,,27.83,35.9,86,U,Hunter,GRCA
242111775,HY,"a,bu/bk",7/12/10,,27.47,34.3,87.5,U,Hunter,GRCA
242111670,AHY,"bk/g,a",7/12/10,,23.67,41.2,95.5,M,Mahoney,NOCA
242111669,AHY,"g/bk,a",7/12/10,,26,43.1,97,M,Mahoney,NOCA
242111546,AHY,"bk,g/a",7/12/10,,24.57,39.3,89,F,Schless,NOCA
242111466,AHY,"o,o/a",7/12/10,,29.71,39.1,89,M,Foose,GRCA
242111465,AHY,"a,bu/bu",7/12/10,,28.21,40.4,89,F,Foose,GRCA
242111464,HY,"p/bk,a",7/12/10,,27.5,32,89,U,Foose,GRCA
241137543,AHY,"bu/a,y/r",7/12/10,,26.48,34.3,91,M,Hunter,GRCA
234129368,HY,"o,bk/a",7/12/10,,21.09,16.9,56,U,Foose,CARW
234129367,HY,"a/y,bu",7/12/10,,21.43,19.8,60,U,Foose,CARW
234129366,AHY,"a/g,o",7/12/10,,21.42,21.1,65,M,Foose,SOSP
234129365,AHY,"y,a/r",7/12/10,,20.67,18.1,62,F,Foose,SOSP
225180374,U,"w/a,r",7/12/10,,22.06,20.4,63,U,Schless,CARW
259083171,HY,"a,y/y",7/9/10,,15.04,9.3,60.5,U,Keyes,CACH
259083170,HY,"pu,a/bu",7/9/10,,16.48,9.8,60.5,U,Keyes,CACH
259083169,AHY,"g,a/w",7/9/10,,17.81,12,49,F,Keyes,HOWR
259083168,AHY,"a,bu/bk",7/9/10,,17.02,10.8,51,M,Keyes,HOWR
259083167,AHY,"a,pu/w",7/9/10,,16.62,10.8,50,M,Keyes,HOWR
259083022,U,"a/r,r",7/9/10,,15.28,8.4,56,U,Sullivan,CACH
259083021,AHY,"bu/w,a",7/9/10,,15.2,9.3,59,U,Sullivan,CACH
