grid_code	GSP_Deuterium	X	Y
-441800	-44.18	-91.774721	41.61699
-434100	-43.41	-91.441388	41.61699
-430500	-43.05	-91.108055	41.61699
-428100	-42.81	-90.774722	41.61699
-423400	-42.34	-90.441389	41.61699
-418400	-41.84	-90.108056	41.61699
-415800	-41.58	-89.774723	41.61699
-416500	-41.65	-89.44139	41.61699
-412900	-41.29	-89.108057	41.61699
-407500	-40.75	-88.774724	41.61699
-404199	-40.42	-88.441391	41.61699
-403000	-40.30	-88.108058	41.61699
-405000	-40.50	-87.774725	41.61699
-404100	-40.41	-87.441392	41.61699
-408800	-40.88	-87.108059	41.61699
-413200	-41.32	-86.774726	41.61699
-417400	-41.74	-86.441393	41.61699
-423200	-42.32	-86.10806	41.61699
-427900	-42.79	-85.774727	41.61699
-433900	-43.39	-85.441394	41.61699
-437700	-43.77	-85.108061	41.61699
-437000	-43.70	-84.774728	41.61699
-435099	-43.51	-84.441395	41.61699
-436000	-43.60	-84.108062	41.61699
-436100	-43.61	-83.774729	41.61699
-437300	-43.73	-83.441396	41.61699
-464400	-46.44	-81.441398	41.61699
-473800	-47.38	-81.108065	41.61699
-471699	-47.17	-80.774732	41.61699
-481900	-48.19	-80.441399	41.61699
-493400	-49.34	-80.108066	41.61699
-499400	-49.94	-79.774733	41.61699
-507000	-50.70	-79.4414	41.61699
-515800	-51.58	-79.108067	41.61699
-525200	-52.52	-78.774734	41.61699
-528900	-52.89	-78.441401	41.61699
-528000	-52.80	-78.108068	41.61699
-533900	-53.39	-77.774735	41.61699
-532500	-53.25	-77.441402	41.61699
-535500	-53.55	-77.108069	41.61699
-538900	-53.89	-76.774736	41.61699
-547600	-54.76	-76.441403	41.61699
-535000	-53.50	-76.10807	41.61699
-528700	-52.87	-75.774737	41.61699
-545900	-54.59	-75.441404	41.61699
-537700	-53.77	-75.108071	41.61699
-537500	-53.75	-74.774738	41.61699
-521100	-52.11	-74.441405	41.61699
-514400	-51.44	-74.108072	41.61699
-521800	-52.18	-73.774739	41.61699
-522700	-52.27	-73.441406	41.61699
-520700	-52.07	-73.108073	41.61699
-511400	-51.14	-72.77474	41.61699
-515400	-51.54	-72.441407	41.61699
-511600	-51.16	-72.108074	41.61699
-513700	-51.37	-71.774741	41.61699
-547500	-54.75	-71.441408	41.61699
-520300	-52.03	-96.774716	41.283657
-508700	-50.87	-96.441383	41.283657
-502700	-50.27	-96.10805	41.283657
-496800	-49.68	-95.774717	41.283657
-495300	-49.53	-95.441384	41.283657
-492400	-49.24	-95.108051	41.283657
-488900	-48.89	-94.774718	41.283657
-485900	-48.59	-94.441385	41.283657
-476100	-47.61	-94.108052	41.283657
-466200	-46.62	-93.774719	41.283657
-458700	-45.87	-93.441386	41.283657
-451699	-45.17	-93.108053	41.283657
-443700	-44.37	-92.77472	41.283657
-439600	-43.96	-92.441387	41.283657
-433600	-43.36	-92.108054	41.283657
-428000	-42.80	-91.774721	41.283657
-424300	-42.43	-91.441388	41.283657
-417599	-41.76	-91.108055	41.283657
-416600	-41.66	-90.774722	41.283657
-415300	-41.53	-90.441389	41.283657
-413500	-41.35	-90.108056	41.283657
-410300	-41.03	-89.774723	41.283657
-402300	-40.23	-89.44139	41.283657
-401600	-40.16	-89.108057	41.283657
-399600	-39.96	-88.774724	41.283657
-396600	-39.66	-88.441391	41.283657
-395800	-39.58	-88.108058	41.283657
-397400	-39.74	-87.774725	41.283657
-398800	-39.88	-87.441392	41.283657
-400900	-40.09	-87.108059	41.283657
-403800	-40.38	-86.774726	41.283657
-409100	-40.91	-86.441393	41.283657
-414600	-41.46	-86.10806	41.283657
-419000	-41.90	-85.774727	41.283657
-422100	-42.21	-85.441394	41.283657
-422599	-42.26	-85.108061	41.283657
-422500	-42.25	-84.774728	41.283657
-423700	-42.37	-84.441395	41.283657
-426100	-42.61	-84.108062	41.283657
-428400	-42.84	-83.774729	41.283657
-431300	-43.13	-83.441396	41.283657
-433400	-43.34	-83.108063	41.283657
-436900	-43.69	-82.77473	41.283657
-442200	-44.22	-82.441397	41.283657
-443700	-44.37	-82.108064	41.283657
-451600	-45.16	-81.774731	41.283657
-454600	-45.46	-81.441398	41.283657
-457800	-45.78	-81.108065	41.283657
-459900	-45.99	-80.774732	41.283657
-466200	-46.62	-80.441399	41.283657
-478800	-47.88	-80.108066	41.283657
-483600	-48.36	-79.774733	41.283657
-489800	-48.98	-79.4414	41.283657
-500000	-50.00	-79.108067	41.283657
-509000	-50.90	-78.774734	41.283657
-514300	-51.43	-78.441401	41.283657
-511000	-51.10	-78.108068	41.283657
-510400	-51.04	-77.774735	41.283657
-505500	-50.55	-77.441402	41.283657
-501300	-50.13	-77.108069	41.283657
-493200	-49.32	-76.774736	41.283657
-508900	-50.89	-76.441403	41.283657
-511200	-51.12	-76.10807	41.283657
-531500	-53.15	-75.774737	41.283657
-542000	-54.20	-75.441404	41.283657
-521300	-52.13	-75.108071	41.283657
-510700	-51.07	-74.774738	41.283657
-513600	-51.36	-74.441405	41.283657
-506800	-50.68	-74.108072	41.283657
-500099	-50.01	-73.774739	41.283657
-498300	-49.83	-73.441406	41.283657
-531100	-53.11	-73.108073	41.283657
-484400	-48.44	-96.10805	40.950324
-478100	-47.81	-95.774717	40.950324
-475400	-47.54	-95.441384	40.950324
-473700	-47.37	-95.108051	40.950324
-472100	-47.21	-94.774718	40.950324
-469100	-46.91	-94.441385	40.950324
-463400	-46.34	-94.108052	40.950324
-454900	-45.49	-93.774719	40.950324
-450000	-45.00	-93.441386	40.950324
-443500	-44.35	-93.108053	40.950324
-437200	-43.72	-92.77472	40.950324
-429199	-42.92	-92.441387	40.950324
-422200	-42.22	-92.108054	40.950324
-416400	-41.64	-91.774721	40.950324
-413600	-41.36	-91.441388	40.950324
-407300	-40.73	-91.108055	40.950324
-408200	-40.82	-90.774722	40.950324
-405000	-40.50	-90.441389	40.950324
-400400	-40.04	-90.108056	40.950324
-399000	-39.90	-89.774723	40.950324
-395600	-39.56	-89.44139	40.950324
-397100	-39.71	-89.108057	40.950324
-393800	-39.38	-88.774724	40.950324
-393300	-39.33	-88.441391	40.950324
-391699	-39.17	-88.108058	40.950324
-390800	-39.08	-87.774725	40.950324
-393500	-39.35	-87.441392	40.950324
-395200	-39.52	-87.108059	40.950324
-396500	-39.65	-86.774726	40.950324
-400400	-40.04	-86.441393	40.950324
-404700	-40.47	-86.10806	40.950324
-408400	-40.84	-85.774727	40.950324
-411400	-41.14	-85.441394	40.950324
-413900	-41.39	-85.108061	40.950324
-415300	-41.53	-84.774728	40.950324
-416800	-41.68	-84.441395	40.950324
-420400	-42.04	-84.108062	40.950324
-424800	-42.48	-83.774729	40.950324
-425000	-42.50	-83.441396	40.950324
-428800	-42.88	-83.108063	40.950324
-436600	-43.66	-82.77473	40.950324
-439500	-43.95	-82.441397	40.950324
-437200	-43.72	-82.108064	40.950324
-438500	-43.85	-81.774731	40.950324
-442500	-44.25	-81.441398	40.950324
-448400	-44.84	-81.108065	40.950324
-452000	-45.20	-80.774732	40.950324
-453200	-45.32	-80.441399	40.950324
-461400	-46.14	-80.108066	40.950324
-467100	-46.71	-79.774733	40.950324
-470700	-47.07	-79.4414	40.950324
-482599	-48.26	-79.108067	40.950324
-495600	-49.56	-78.774734	40.950324
-499800	-49.98	-78.441401	40.950324
-499600	-49.96	-78.108068	40.950324
-492800	-49.28	-77.774735	40.950324
-498300	-49.83	-77.441402	40.950324
-482800	-48.28	-77.108069	40.950324
-479700	-47.97	-76.774736	40.950324
-497700	-49.77	-76.441403	40.950324
-508100	-50.81	-76.10807	40.950324
-502000	-50.20	-75.774737	40.950324
-494000	-49.40	-75.441404	40.950324
-489199	-48.92	-75.108071	40.950324
-497500	-49.75	-74.774738	40.950324
-525900	-52.59	-74.441405	40.950324
-515600	-51.56	-74.108072	40.950324
-515099	-51.51	-73.774739	40.950324
-518300	-51.83	-72.77474	40.950324
-470300	-47.03	-96.10805	40.616991
-460700	-46.07	-95.774717	40.616991
-459100	-45.91	-95.441384	40.616991
-455700	-45.57	-95.108051	40.616991
-454900	-45.49	-94.774718	40.616991
-447400	-44.74	-94.441385	40.616991
-445500	-44.55	-94.108052	40.616991
-437900	-43.79	-93.774719	40.616991
-436400	-43.64	-93.441386	40.616991
-432400	-43.24	-93.108053	40.616991
-425300	-42.53	-92.77472	40.616991
-420099	-42.01	-92.441387	40.616991
-412300	-41.23	-92.108054	40.616991
-405900	-40.59	-91.774721	40.616991
-400099	-40.01	-91.441388	40.616991
-398900	-39.89	-91.108055	40.616991
-398400	-39.84	-90.774722	40.616991
-393500	-39.35	-90.441389	40.616991
-390300	-39.03	-90.108056	40.616991
-385500	-38.55	-89.774723	40.616991
-389000	-38.90	-89.44139	40.616991
-390900	-39.09	-89.108057	40.616991
-391500	-39.15	-88.774724	40.616991
-390000	-39.00	-88.441391	40.616991
-388200	-38.82	-88.108058	40.616991
-386800	-38.68	-87.774725	40.616991
-389600	-38.96	-87.441392	40.616991
-388400	-38.84	-87.108059	40.616991
-388600	-38.86	-86.774726	40.616991
-394900	-39.49	-86.441393	40.616991
-399500	-39.95	-86.10806	40.616991
-402599	-40.26	-85.774727	40.616991
-405800	-40.58	-85.441394	40.616991
-408400	-40.84	-85.108061	40.616991
-411100	-41.11	-84.774728	40.616991
-413000	-41.30	-84.441395	40.616991
-417700	-41.77	-84.108062	40.616991
-423000	-42.30	-83.774729	40.616991
-420000	-42.00	-83.441396	40.616991
-419400	-41.94	-83.108063	40.616991
-429100	-42.91	-82.77473	40.616991
-427800	-42.78	-82.441397	40.616991
-423500	-42.35	-82.108064	40.616991
-425500	-42.55	-81.774731	40.616991
-426100	-42.61	-81.441398	40.616991
-435200	-43.52	-81.108065	40.616991
-437200	-43.72	-80.774732	40.616991
-442300	-44.23	-80.441399	40.616991
-444900	-44.49	-80.108066	40.616991
-449400	-44.94	-79.774733	40.616991
-457100	-45.71	-79.4414	40.616991
-474600	-47.46	-79.108067	40.616991
-495099	-49.51	-78.774734	40.616991
-487700	-48.77	-78.441401	40.616991
-469199	-46.92	-78.108068	40.616991
-470200	-47.02	-77.774735	40.616991
-467200	-46.72	-77.441402	40.616991
-498200	-49.82	-77.108069	40.616991
-472700	-47.27	-76.774736	40.616991
-473400	-47.34	-76.441403	40.616991
-506900	-50.69	-76.10807	40.616991
-510099	-51.01	-75.774737	40.616991
-508900	-50.89	-75.441404	40.616991
-508500	-50.85	-75.108071	40.616991
-503400	-50.34	-74.774738	40.616991
-502800	-50.28	-74.441405	40.616991
-447000	-44.70	-95.774717	40.283658
-441000	-44.10	-95.441384	40.283658
-439300	-43.93	-95.108051	40.283658
-437500	-43.75	-94.774718	40.283658
-431400	-43.14	-94.441385	40.283658
-426600	-42.66	-94.108052	40.283658
-421500	-42.15	-93.774719	40.283658
-419500	-41.95	-93.441386	40.283658
-417800	-41.78	-93.108053	40.283658
-413700	-41.37	-92.77472	40.283658
-410400	-41.04	-92.441387	40.283658
-402100	-40.21	-92.108054	40.283658
-395700	-39.57	-91.774721	40.283658
-390099	-39.01	-91.441388	40.283658
-391300	-39.13	-91.108055	40.283658
-386400	-38.64	-90.774722	40.283658
-383000	-38.30	-90.441389	40.283658
-378800	-37.88	-90.108056	40.283658
-379000	-37.90	-89.774723	40.283658
-379199	-37.92	-89.44139	40.283658
-381800	-38.18	-89.108057	40.283658
-382200	-38.22	-88.774724	40.283658
-381800	-38.18	-88.441391	40.283658
-381000	-38.10	-88.108058	40.283658
-379600	-37.96	-87.774725	40.283658
-379300	-37.93	-87.441392	40.283658
-383900	-38.39	-87.108059	40.283658
-388600	-38.86	-86.774726	40.283658
-393900	-39.39	-86.441393	40.283658
-394400	-39.44	-86.10806	40.283658
-396000	-39.60	-85.774727	40.283658
-402200	-40.22	-85.441394	40.283658
-408000	-40.80	-85.108061	40.283658
-409800	-40.98	-84.774728	40.283658
-407800	-40.78	-84.441395	40.283658
-411600	-41.16	-84.108062	40.283658
-416000	-41.60	-83.774729	40.283658
-412400	-41.24	-83.441396	40.283658
-408500	-40.85	-83.108063	40.283658
-415400	-41.54	-82.77473	40.283658
-413800	-41.38	-82.441397	40.283658
-409400	-40.94	-82.108064	40.283658
-410000	-41.00	-81.774731	40.283658
-415800	-41.58	-81.441398	40.283658
-424900	-42.49	-81.108065	40.283658
-426000	-42.60	-80.774732	40.283658
-435300	-43.53	-80.441399	40.283658
-436600	-43.66	-80.108066	40.283658
-438800	-43.88	-79.774733	40.283658
-461600	-46.16	-79.4414	40.283658
-482900	-48.29	-79.108067	40.283658
-489199	-48.92	-78.774734	40.283658
-467700	-46.77	-78.441401	40.283658
-467400	-46.74	-78.108068	40.283658
-462400	-46.24	-77.774735	40.283658
-492400	-49.24	-77.441402	40.283658
-486300	-48.63	-77.108069	40.283658
-484199	-48.42	-76.774736	40.283658
-487400	-48.74	-76.441403	40.283658
-492800	-49.28	-76.10807	40.283658
-493200	-49.32	-75.774737	40.283658
-489500	-48.95	-75.441404	40.283658
-489300	-48.93	-75.108071	40.283658
-518400	-51.84	-74.774738	40.283658
-490500	-49.05	-74.441405	40.283658
-520700	-52.07	-74.108072	40.283658
-430600	-43.06	-95.441384	39.950325
-424800	-42.48	-95.108051	39.950325
-421500	-42.15	-94.774718	39.950325
-419900	-41.99	-94.441385	39.950325
-414400	-41.44	-94.108052	39.950325
-407900	-40.79	-93.774719	39.950325
-403000	-40.30	-93.441386	39.950325
-402700	-40.27	-93.108053	39.950325
-401200	-40.12	-92.77472	39.950325
-398900	-39.89	-92.441387	39.950325
-393400	-39.34	-92.108054	39.950325
-386900	-38.69	-91.774721	39.950325
-381500	-38.15	-91.441388	39.950325
-383400	-38.34	-91.108055	39.950325
-379500	-37.95	-90.774722	39.950325
-374400	-37.44	-90.441389	39.950325
-376100	-37.61	-90.108056	39.950325
-373500	-37.35	-89.774723	39.950325
-372200	-37.22	-89.44139	39.950325
-373300	-37.33	-89.108057	39.950325
-374500	-37.45	-88.774724	39.950325
-374000	-37.40	-88.441391	39.950325
-373500	-37.35	-88.108058	39.950325
-374100	-37.41	-87.774725	39.950325
-371900	-37.19	-87.441392	39.950325
-378000	-37.80	-87.108059	39.950325
-384800	-38.48	-86.774726	39.950325
-386800	-38.68	-86.441393	39.950325
-385099	-38.51	-86.10806	39.950325
-390300	-39.03	-85.774727	39.950325
-397599	-39.76	-85.441394	39.950325
-399000	-39.90	-85.108061	39.950325
-403200	-40.32	-84.774728	39.950325
-399100	-39.91	-84.441395	39.950325
-397700	-39.77	-84.108062	39.950325
-405200	-40.52	-83.774729	39.950325
-404100	-40.41	-83.441396	39.950325
-396699	-39.67	-83.108063	39.950325
-400400	-40.04	-82.77473	39.950325
-403600	-40.36	-82.441397	39.950325
-402599	-40.26	-82.108064	39.950325
-403300	-40.33	-81.774731	39.950325
-407500	-40.75	-81.441398	39.950325
-416600	-41.66	-81.108065	39.950325
-419000	-41.90	-80.774732	39.950325
-428700	-42.87	-80.441399	39.950325
-462100	-46.21	-80.108066	39.950325
-443400	-44.34	-79.774733	39.950325
-468900	-46.89	-79.4414	39.950325
-487599	-48.76	-79.108067	39.950325
-466300	-46.63	-78.774734	39.950325
-487300	-48.73	-78.441401	39.950325
-478600	-47.86	-78.108068	39.950325
-470700	-47.07	-77.774735	39.950325
-487599	-48.76	-77.441402	39.950325
-474000	-47.40	-77.108069	39.950325
-480600	-48.06	-76.774736	39.950325
-508200	-50.82	-76.441403	39.950325
-510200	-51.02	-76.10807	39.950325
-508200	-50.82	-75.774737	39.950325
-504800	-50.48	-75.441404	39.950325
-503500	-50.35	-75.108071	39.950325
-506800	-50.68	-74.774738	39.950325
-509900	-50.99	-74.441405	39.950325
-436800	-43.68	-95.108051	39.616992
-434199	-43.42	-94.774718	39.616992
-433900	-43.39	-94.441385	39.616992
-403700	-40.37	-94.108052	39.616992
-425300	-42.53	-93.774719	39.616992
-392200	-39.22	-93.441386	39.616992
-387900	-38.79	-93.108053	39.616992
-386400	-38.64	-92.77472	39.616992
-387900	-38.79	-92.441387	39.616992
-383400	-38.34	-92.108054	39.616992
-379300	-37.93	-91.774721	39.616992
-376600	-37.66	-91.441388	39.616992
-372200	-37.22	-91.108055	39.616992
-371500	-37.15	-90.774722	39.616992
-367700	-36.77	-90.441389	39.616992
-369199	-36.92	-90.108056	39.616992
-368700	-36.87	-89.774723	39.616992
-366900	-36.69	-89.44139	39.616992
-367200	-36.72	-89.108057	39.616992
-367500	-36.75	-88.774724	39.616992
-368500	-36.85	-88.441391	39.616992
-368000	-36.80	-88.108058	39.616992
-367599	-36.76	-87.774725	39.616992
-364199	-36.42	-87.441392	39.616992
-368700	-36.87	-87.108059	39.616992
-374700	-37.47	-86.774726	39.616992
-374500	-37.45	-86.441393	39.616992
-377300	-37.73	-86.10806	39.616992
-380400	-38.04	-85.774727	39.616992
-388500	-38.85	-85.441394	39.616992
-387100	-38.71	-85.108061	39.616992
-388800	-38.88	-84.774728	39.616992
-385600	-38.56	-84.441395	39.616992
-390099	-39.01	-84.108062	39.616992
-396900	-39.69	-83.774729	39.616992
-394300	-39.43	-83.441396	39.616992
-420700	-42.07	-83.108063	39.616992
-427100	-42.71	-82.77473	39.616992
-427800	-42.78	-82.441397	39.616992
-426500	-42.65	-82.108064	39.616992
-426800	-42.68	-81.774731	39.616992
-429100	-42.91	-81.441398	39.616992
-434300	-43.43	-81.108065	39.616992
-442000	-44.20	-80.774732	39.616992
-453700	-45.37	-80.441399	39.616992
-458100	-45.81	-80.108066	39.616992
-450000	-45.00	-79.774733	39.616992
-480900	-48.09	-79.4414	39.616992
-467100	-46.71	-79.108067	39.616992
-463000	-46.30	-78.774734	39.616992
-465900	-46.59	-78.441401	39.616992
-487400	-48.74	-78.108068	39.616992
-485000	-48.50	-77.774735	39.616992
-492500	-49.25	-77.441402	39.616992
-495200	-49.52	-77.108069	39.616992
-499700	-49.97	-76.774736	39.616992
-490200	-49.02	-76.441403	39.616992
-484400	-48.44	-76.10807	39.616992
-485099	-48.51	-75.774737	39.616992
-487599	-48.76	-75.441404	39.616992
-492400	-49.24	-75.108071	39.616992
-494100	-49.41	-74.774738	39.616992
-494500	-49.45	-74.441405	39.616992
-423800	-42.38	-95.108051	39.283659
-419199	-41.92	-94.774718	39.283659
-418000	-41.80	-94.441385	39.283659
-414400	-41.44	-94.108052	39.283659
-411000	-41.10	-93.774719	39.283659
-407599	-40.76	-93.441386	39.283659
-407200	-40.72	-93.108053	39.283659
-405500	-40.55	-92.77472	39.283659
-407400	-40.74	-92.441387	39.283659
-378800	-37.88	-92.108054	39.283659
-374500	-37.45	-91.774721	39.283659
-371400	-37.14	-91.441388	39.283659
-368100	-36.81	-91.108055	39.283659
-362300	-36.23	-90.774722	39.283659
-360700	-36.07	-90.441389	39.283659
-360900	-36.09	-90.108056	39.283659
-362200	-36.22	-89.774723	39.283659
-361800	-36.18	-89.44139	39.283659
-359199	-35.92	-89.108057	39.283659
-359199	-35.92	-88.774724	39.283659
-358600	-35.86	-88.441391	39.283659
-419700	-41.97	-88.108058	39.283659
-419300	-41.93	-87.774725	39.283659
-419700	-41.97	-87.441392	39.283659
-422200	-42.22	-87.108059	39.283659
-428500	-42.85	-86.774726	39.283659
-430300	-43.03	-86.441393	39.283659
-431600	-43.16	-86.10806	39.283659
-431600	-43.16	-85.774727	39.283659
-413000	-41.30	-85.441394	39.283659
-414100	-41.41	-85.108061	39.283659
-436100	-43.61	-84.774728	39.283659
-436800	-43.68	-84.441395	39.283659
-416300	-41.63	-84.108062	39.283659
-422500	-42.25	-83.774729	39.283659
-419900	-41.99	-83.441396	39.283659
-417300	-41.73	-83.108063	39.283659
-442100	-44.21	-82.77473	39.283659
-443300	-44.33	-82.441397	39.283659
-444199	-44.42	-82.108064	39.283659
-444900	-44.49	-81.774731	39.283659
-449100	-44.91	-81.441398	39.283659
-456400	-45.64	-81.108065	39.283659
-464100	-46.41	-80.774732	39.283659
-445600	-44.56	-80.441399	39.283659
-460000	-46.00	-80.108066	39.283659
-453800	-45.38	-79.774733	39.283659
-492800	-49.28	-79.4414	39.283659
-474100	-47.41	-79.108067	39.283659
-475900	-47.59	-78.774734	39.283659
-491900	-49.19	-78.441401	39.283659
-476000	-47.60	-78.108068	39.283659
-475600	-47.56	-77.774735	39.283659
-471100	-47.11	-77.441402	39.283659
-478300	-47.83	-77.108069	39.283659
-505600	-50.56	-76.774736	39.283659
-502700	-50.27	-76.10807	39.283659
-508700	-50.87	-75.774737	39.283659
-509300	-50.93	-75.441404	39.283659
-409400	-40.94	-95.108051	38.950326
-411400	-41.14	-94.774718	38.950326
-409400	-40.94	-94.441385	38.950326
-406000	-40.60	-94.108052	38.950326
-426600	-42.66	-93.774719	38.950326
-425099	-42.51	-93.441386	38.950326
-424300	-42.43	-93.108053	38.950326
-397599	-39.76	-92.77472	38.950326
-421100	-42.11	-92.441387	38.950326
-398000	-39.80	-92.108054	38.950326
-393700	-39.37	-91.774721	38.950326
-393200	-39.32	-91.441388	38.950326
-392500	-39.25	-91.108055	38.950326
-413200	-41.32	-90.774722	38.950326
-412100	-41.21	-90.441389	38.950326
-410900	-41.09	-90.108056	38.950326
-412300	-41.23	-89.774723	38.950326
-411400	-41.14	-89.44139	38.950326
-411400	-41.14	-89.108057	38.950326
-413200	-41.32	-88.774724	38.950326
-410700	-41.07	-88.441391	38.950326
-411000	-41.10	-88.108058	38.950326
-411800	-41.18	-87.774725	38.950326
-412000	-41.20	-87.441392	38.950326
-413600	-41.36	-87.108059	38.950326
-420000	-42.00	-86.774726	38.950326
-421900	-42.19	-86.441393	38.950326
-422100	-42.21	-86.10806	38.950326
-421800	-42.18	-85.774727	38.950326
-429800	-42.98	-85.441394	38.950326
-429300	-42.93	-85.108061	38.950326
-429600	-42.96	-84.774728	38.950326
-430500	-43.05	-84.441395	38.950326
-433800	-43.38	-84.108062	38.950326
-437200	-43.72	-83.774729	38.950326
-436900	-43.69	-83.441396	38.950326
-436200	-43.62	-83.108063	38.950326
-435300	-43.53	-82.77473	38.950326
-435300	-43.53	-82.441397	38.950326
-434900	-43.49	-82.108064	38.950326
-439199	-43.92	-81.774731	38.950326
-446200	-44.62	-81.441398	38.950326
-451400	-45.14	-81.108065	38.950326
-458100	-45.81	-80.774732	38.950326
-448800	-44.88	-80.441399	38.950326
-451300	-45.13	-80.108066	38.950326
-479800	-47.98	-79.774733	38.950326
-475400	-47.54	-79.4414	38.950326
-477700	-47.77	-79.108067	38.950326
-469199	-46.92	-78.774734	38.950326
-483900	-48.39	-78.441401	38.950326
-475200	-47.52	-78.108068	38.950326
-463600	-46.36	-77.774735	38.950326
-490099	-49.01	-77.441402	38.950326
-488800	-48.88	-77.108069	38.950326
-491400	-49.14	-76.774736	38.950326
-492400	-49.24	-76.10807	38.950326
-497000	-49.70	-75.774737	38.950326
-498900	-49.89	-75.441404	38.950326
-420300	-42.03	-95.108051	38.616993
-421300	-42.13	-94.774718	38.616993
-418600	-41.86	-94.441385	38.616993
-416500	-41.65	-94.108052	38.616993
-416000	-41.60	-93.774719	38.616993
-417900	-41.79	-93.441386	38.616993
-420600	-42.06	-93.108053	38.616993
-419600	-41.96	-92.77472	38.616993
-414600	-41.46	-92.441387	38.616993
-410500	-41.05	-92.108054	38.616993
-412500	-41.25	-91.774721	38.616993
-414199	-41.42	-91.441388	38.616993
-409400	-40.94	-91.108055	38.616993
-407900	-40.79	-90.774722	38.616993
-406300	-40.63	-90.441389	38.616993
-404600	-40.46	-90.108056	38.616993
-402400	-40.24	-89.774723	38.616993
-402500	-40.25	-89.44139	38.616993
-405200	-40.52	-89.108057	38.616993
-404700	-40.47	-88.774724	38.616993
-402900	-40.29	-88.441391	38.616993
-402900	-40.29	-88.108058	38.616993
-403700	-40.37	-87.774725	38.616993
-405300	-40.53	-87.441392	38.616993
-407200	-40.72	-87.108059	38.616993
-412200	-41.22	-86.774726	38.616993
-417800	-41.78	-86.441393	38.616993
-421900	-42.19	-86.10806	38.616993
-416800	-41.68	-85.774727	38.616993
-421200	-42.12	-85.441394	38.616993
-422500	-42.25	-85.108061	38.616993
-426000	-42.60	-84.774728	38.616993
-426500	-42.65	-84.441395	38.616993
-427300	-42.73	-84.108062	38.616993
-429900	-42.99	-83.774729	38.616993
-434000	-43.40	-83.441396	38.616993
-431500	-43.15	-83.108063	38.616993
-426800	-42.68	-82.77473	38.616993
-429300	-42.93	-82.441397	38.616993
-431100	-43.11	-82.108064	38.616993
-434500	-43.45	-81.774731	38.616993
-441699	-44.17	-81.441398	38.616993
-452100	-45.21	-81.108065	38.616993
-476300	-47.63	-80.774732	38.616993
-443200	-44.32	-80.441399	38.616993
-483800	-48.38	-80.108066	38.616993
-488000	-48.80	-79.774733	38.616993
-466300	-46.63	-79.4414	38.616993
-476800	-47.68	-79.108067	38.616993
-478000	-47.80	-78.774734	38.616993
-490600	-49.06	-78.441401	38.616993
-481600	-48.16	-78.108068	38.616993
-478000	-47.80	-77.774735	38.616993
-476600	-47.66	-77.441402	38.616993
-474700	-47.47	-77.108069	38.616993
-478600	-47.86	-76.774736	38.616993
-481100	-48.11	-76.10807	38.616993
-484900	-48.49	-75.774737	38.616993
-488200	-48.82	-75.441404	38.616993
-409900	-40.99	-95.774717	38.28366
-410099	-41.01	-95.441384	38.28366
-410099	-41.01	-95.108051	38.28366
-405000	-40.50	-94.774718	38.28366
-402800	-40.28	-94.441385	38.28366
-403400	-40.34	-94.108052	38.28366
-402100	-40.21	-93.774719	38.28366
-403800	-40.38	-93.441386	38.28366
-407400	-40.74	-93.108053	38.28366
-405099	-40.51	-92.77472	38.28366
-406100	-40.61	-92.441387	38.28366
-409700	-40.97	-92.108054	38.28366
-411200	-41.12	-91.774721	38.28366
-411100	-41.11	-91.441388	38.28366
-408100	-40.81	-91.108055	38.28366
-405900	-40.59	-90.774722	38.28366
-400600	-40.06	-90.441389	38.28366
-397300	-39.73	-90.108056	38.28366
-396100	-39.61	-89.774723	38.28366
-397000	-39.70	-89.44139	38.28366
-396600	-39.66	-89.108057	38.28366
-398000	-39.80	-88.774724	38.28366
-396000	-39.60	-88.441391	38.28366
-395600	-39.56	-88.108058	38.28366
-398100	-39.81	-87.774725	38.28366
-399900	-39.99	-87.441392	38.28366
-400500	-40.05	-87.108059	38.28366
-405000	-40.50	-86.774726	38.28366
-407900	-40.79	-86.441393	38.28366
-412300	-41.23	-86.10806	38.28366
-406500	-40.65	-85.774727	38.28366
-413400	-41.34	-85.441394	38.28366
-419100	-41.91	-85.108061	38.28366
-420099	-42.01	-84.774728	38.28366
-425700	-42.57	-84.441395	38.28366
-425900	-42.59	-84.108062	38.28366
-423700	-42.37	-83.774729	38.28366
-430500	-43.05	-83.441396	38.28366
-427800	-42.78	-83.108063	38.28366
-423900	-42.39	-82.77473	38.28366
-428000	-42.80	-82.441397	38.28366
-431699	-43.17	-82.108064	38.28366
-439100	-43.91	-81.774731	38.28366
-450300	-45.03	-81.441398	38.28366
-465099	-46.51	-81.108065	38.28366
-438700	-43.87	-80.774732	38.28366
-469400	-46.94	-80.441399	38.28366
-457000	-45.70	-80.108066	38.28366
-479900	-47.99	-79.774733	38.28366
-472300	-47.23	-79.4414	38.28366
-476600	-47.66	-79.108067	38.28366
-471400	-47.14	-78.774734	38.28366
-474800	-47.48	-78.441401	38.28366
-470600	-47.06	-78.108068	38.28366
-469400	-46.94	-77.774735	38.28366
-466200	-46.62	-77.441402	38.28366
-465099	-46.51	-77.108069	38.28366
-466100	-46.61	-76.774736	38.28366
-468100	-46.81	-76.441403	38.28366
-473800	-47.38	-75.774737	38.28366
-478900	-47.89	-75.441404	38.28366
-392800	-39.28	-95.441384	37.950327
-395099	-39.51	-95.108051	37.950327
-391600	-39.16	-94.774718	37.950327
-389100	-38.91	-94.441385	37.950327
